height,wall_seconds,blocks_per_sec,coins_in_db,db_size_bytes,rss_mb
6590000,41487.086193323135,25.941787969691575,378913066,67732067659,1158.61328125
6600000,41749.08367705345,13.866545389190009,379049274,67791740876,1158.61328125
6630000,42116.91506457329,29.445556761835356,379551498,67994320133,1158.61328125
6670000,42420.97558951378,47.77338328559079,380310758,68483921365,1158.61328125
6690000,42655.614223480225,31.013647995583856,380525814,68186733014,1158.61328125
6720000,42892.09510397911,45.961432387559114,380869988,68243701103,1158.61328125
6740000,43124.253524303436,31.383742143926764,381101238,68251134638,1158.61328125
6770000,43399.23739981651,39.3077593361869,381474011,68364854538,1158.61328125
6780000,43641.74673581123,14.919013262560604,381624575,68364854538,1158.61328125
6850000,43922.7328081131,90.0827567453493,382479212,68861172290,1158.61328125
6860000,44151.83083367348,15.89276027627925,382586489,68861172290,1158.61328125
6890000,44386.31994199753,46.45418321496826,382949169,68612540490,1158.61328125
6910000,44618.02850985527,31.10372683510238,383427580,68676131478,1158.61328125
6920000,44869.67182517052,14.36954522503429,383606522,68736449449,1158.61328125
6930000,45098.828305482864,15.718516862758417,383882628,68736449449,1160.66796875
6950000,45332.19824171066,31.130830806365925,384128772,68795524829,1160.66796875
6990000,45598.79184007645,53.943530858037846,384958218,68940849775,1160.66796875
7010000,45837.82856655121,30.397002616111212,385305659,69000740488,1160.66796875
7100000,46183.73578071594,94.45307487701132,386613267,69211721664,1160.66796875
7130000,46451.917129039764,40.55464732345037,387100084,69331854744,1160.66796875
7160000,46694.508073568344,44.684273030327134,387781051,69410046564,1160.66796875
7170000,46945.419642686844,14.236091275301167,387909790,69467415075,1160.66796875
7220000,47211.58246445656,68.10492870294104,388973466,69676510678,1179.67578125
7240000,47495.786222457886,25.69987128729622,389785632,69802683347,1179.67578125
7250000,47748.02716708183,14.502007219539719,390306127,69827425988,1179.67578125
7260000,48007.20518326759,13.936367185599467,390436392,69886850507,1179.67578125
7290000,48260.958312511444,42.848732673366584,390846652,69944628527,1179.67578125
7340000,48537.936339616776,65.1459618966023,392069499,70211952628,1179.67578125
7350000,48783.670073747635,14.662211571168784,392236421,70211952628,1179.67578125
7360000,49014.357419252396,15.618542023258247,392409855,70239366799,1179.67578125
7370000,49270.61587166786,14.11465637877121,392648934,70297282589,1179.67578125
7390000,49504.981711387634,30.95587654188295,393062421,70355390918,1179.67578125
7400000,49738.459564208984,15.453285853030042,393469366,70417974722,1179.67578125
7420000,49984.506023168564,29.57977948870067,393738096,70417006051,1179.67578125
7440000,50267.26017308235,25.569916488244072,393991263,70473737681,1179.67578125
7450000,50499.17861175537,15.561505245765776,394105099,70531004022,1179.67578125
7580000,50852.79456162453,133.25190794542846,396352591,70997704760,1179.67578125
7590000,51098.97114992142,14.700829291026924,396570044,71009644226,1179.67578125
7630000,51393.70750927925,49.206687738149675,397241617,71124355783,1179.67578125
7640000,51621.45662736893,16.035188327543953,397349518,71181616180,1179.67578125
7650000,51852.8638112545,15.340923909066692,397461510,71181616180,1179.67578125
7740000,52165.54868674278,104.03445305501882,398579024,71391432925,1179.67578125
7850000,52498.098891973495,120.58931063409958,399792517,71621131090,1179.67578125
7860000,52764.04387974739,13.570475722100651,399901265,71621131090,1179.67578125
7900000,53025.16699433327,55.092786491978,400341174,71734109721,1179.67578125
7910000,53260.37033867836,15.301653171731735,400435445,71734109721,1179.67578125
7940000,53510.1831073761,43.21636582581028,400807318,71811303079,1179.67578125
7960000,53768.80165338516,28.168900152059027,401003327,71867322165,1179.67578125
7990000,54012.66239595413,44.525411862588314,401294033,71923496306,1179.67578125
8000000,54247.98632359505,15.574276856336049,401388621,71923496306,1179.67578125
8030000,54500.78755545616,42.94282871993336,401688786,71938653059,1179.67578125
8130000,54802.38647723198,120.48783127617153,402665767,72125880759,1179.67578125
8180000,55073.716777563095,66.96635052490042,403139686,72238227171,1179.67578125
8220000,55319.78948068619,59.15324948789086,403552991,72307460932,1179.67578125
8250000,55593.77443742752,39.67371102882221,403846821,72363755347,1179.67578125
8270000,55852.68803191185,27.901200067875283,404076372,72420045487,1179.67578125
8310000,56097.65220952034,59.396439683741434,404536378,72504738242,1179.67578125
8430000,56381.6690633297,152.76910302345792,406157322,72745923527,1179.67578125
8470000,56669.670776605606,50.218451256726574,406767922,72879590314,1179.67578125
8500000,57018.923337221146,31.13506163229022,407445033,72987248484,1318.1875
8560000,57453.38265919685,49.769906884882104,408314720,73259167977,1318.1875
